experiment_id,channel_id,baseline_140,baseline_150,baseline_152,baseline_155,baseline_157,baseline_160,baseline_162,baseline_165,baseline_167,baseline_170,baseline_172,baseline_175,baseline_177,baseline_180,baseline_182,baseline_185,baseline_187,baseline_190,baseline_192,baseline_195,baseline_197,baseline_200,baseline_202,baseline_205,baseline_210,baseline_212,baseline_215,baseline_217,baseline_220,baseline_222,baseline_225,baseline_227,baseline_230,baseline_232,baseline_235,baseline_237,baseline_240,baseline_242,baseline_245,baseline_247,baseline_250,max_reaction_R_140,max_reaction_R_150,max_reaction_R_152,max_reaction_R_155,max_reaction_R_157,max_reaction_R_160,max_reaction_R_162,max_reaction_R_165,max_reaction_R_167,max_reaction_R_170,max_reaction_R_172,max_reaction_R_175,max_reaction_R_177,max_reaction_R_180,max_reaction_R_182,max_reaction_R_185,max_reaction_R_187,max_reaction_R_190,max_reaction_R_192,max_reaction_R_195,max_reaction_R_197,max_reaction_R_200,max_reaction_R_202,max_reaction_R_205,max_reaction_R_210,max_reaction_R_212,max_reaction_R_215,max_reaction_R_217,max_reaction_R_220,max_reaction_R_222,max_reaction_R_225,max_reaction_R_227,max_reaction_R_230,max_reaction_R_232,max_reaction_R_235,max_reaction_R_237,max_reaction_R_240,max_reaction_R_242,max_reaction_R_245,max_reaction_R_247,max_reaction_R_250,responsivity_140,responsivity_150,responsivity_152,responsivity_155,responsivity_157,responsivity_160,responsivity_162,responsivity_165,responsivity_167,responsivity_170,responsivity_172,responsivity_175,responsivity_177,responsivity_180,responsivity_182,responsivity_185,responsivity_187,responsivity_190,responsivity_192,responsivity_195,responsivity_197,responsivity_200,responsivity_202,responsivity_205,responsivity_210,responsivity_212,responsivity_215,responsivity_217,responsivity_220,responsivity_222,responsivity_225,responsivity_227,responsivity_230,responsivity_232,responsivity_235,responsivity_237,responsivity_240,responsivity_242,responsivity_245,responsivity_247,responsivity_250
20240726165348s1c0r94,0,22778.341003275826,28552.070986780498,44592.15333810737,65903.24419383543,92846.77938845541,112244.75403713238,131457.2954677352,139358.72932308452,145491.87257923017,146962.95737719588,139734.12544922245,134730.4285527548,129188.80809036596,121638.27044555901,112858.62787694712,104616.48161974795,97324.08190247175,89581.95465355013,82857.06012369516,76389.56975100096,71086.06901409027,65513.264129181065,61151.78966283534,57218.198749872376,53494.26766054776,50134.66745176684,46115.132124207106,43024.783741879946,39793.796054711354,37385.47590676235,35366.82171670088,33183.32233598988,31260.49434440927,30043.934687465084,28394.410234441748,27148.0489508821,26030.545527656403,25382.672959531308,24268.901387173493,23572.63787064263,23024.545256270972,21786.966738178213,24067.251280632605,35866.87736483269,54429.81071826515,70222.88649769849,90984.38348998128,110649.38660129762,120955.09181219633,128313.68709591529,135166.47262599462,131534.8354062873,121981.79034805697,113726.59979372223,106410.56550482207,97627.21067320526,91023.5032336456,82917.7000840581,75823.2379011672,70286.80583215159,66784.86294551258,61387.755102040814,57806.267555406834,54290.43682889227,51464.08860369039,48099.34091751537,44077.19050948778,40642.27204012196,38044.36795674477,35697.51428896898,33388.80704485901,31990.701006934847,30618.65133949654,29551.57729542092,26560.633563001553,25555.753768455368,24534.57888544055,23912.85578139266,23269.962696247665,22882.067944241713,22415.094613667017,21914.668721603113,0.0455030880163958,0.18634532268987924,0.24326834713048573,0.2107931907931495,0.32217264226953146,0.23367054577549773,0.18805263640018732,0.15215264802132533,0.13387648560417476,0.08727374860067649,0.062335502360336914,0.1045126339621798,0.13595947056088153,0.14310331749949112,0.15601610553769785,0.1493348190654773,0.17374314294546434,0.18145778435783644,0.17884230393912026,0.1438156250065905,0.15798450189176316,0.13332458398887526,0.12638234714463747,0.11180825896855318,0.11216217603239187,0.13742883501105108,0.1346593044474076,0.13091072483574306,0.11474977592510349,0.1197008583305681,0.10553443980593502,0.08376172314242458,0.057828285505868715,0.13114525736749383,0.11107700018186373,0.10652190435567044,0.08855862995299724,0.09079130426041981,0.060607871906996014,0.051641238947518486,0.050645371315778176
20240726165423s1c1r94,1,25846.15814677738,32828.70749195001,53039.7290177064,78734.69650267296,105452.01289951398,129343.89739866111,148817.68858019914,158968.63241562436,163893.06287117698,165902.05646801786,161045.3739512919,153534.64168780437,144174.05450620822,136975.56669655547,127780.83035942868,117915.78924697144,109301.96414216017,101259.87300573105,94554.06204944367,86816.05716615636,80089.88929617417,74757.77142245247,70081.03688846015,64799.558452257406,60541.54391336544,56239.451913751305,52252.735422645776,48520.318690168366,44988.46591097228,42314.78645301874,39721.28521719642,37613.12057444894,35565.71152404871,33549.808807107685,32159.123206391065,30854.673005059427,29435.044379878913,28329.84687473657,27424.052442781212,26858.536222244846,26220.922343304526,24609.935170928027,27004.995662950954,40358.335333083436,64348.59105859198,90841.14030304659,112920.31441620002,133397.12297246067,146336.08130367543,154928.4142757588,155900.36673313743,151220.34816130614,142447.79908626573,132341.89644957992,122603.60267287589,113416.13017454714,104810.66689529235,96060.04303259354,89321.85196713806,81633.49122070533,76389.29146228704,70765.34343597417,66179.57397384202,61850.64020541325,58256.244092869856,54933.01463329633,50908.540158501615,47443.30902628723,43619.882684026554,41504.62954444901,39368.5773756398,37532.50438909652,35578.19203553565,33526.74494471383,29747.48405249043,28785.874429454678,27632.427993322162,26802.922994907898,26080.095243472453,25635.295930659915,25109.852447371784,24614.087616429984,0.05023267908928575,0.2156531295796058,0.3142199394489764,0.22356519711491196,0.16083981935635583,0.14544400684120729,0.1155989369495023,0.08632560746063689,0.057863166271500566,0.0641543695147353,0.06497158556668214,0.07783091541361409,0.0894059883835514,0.11722301555873571,0.12665482557705254,0.12503615080296493,0.13785045989489708,0.13365174115495315,0.15827536756704585,0.13649512260520114,0.13176712508484467,0.12962001616995966,0.1330689004303396,0.11231953692305408,0.10209760592075057,0.10471547089451239,0.10137206900331841,0.1123440895437422,0.08393850046998463,0.07483656443227171,0.05831694057526726,0.05719595129737898,0.060816121060877526,0.12782004514761414,0.11718416910360618,0.11661099822700982,0.0982027738344462,0.08626316776305498,0.06977709627225082,0.06964134012886625,0.06528110047849078
20240726165458s1c2r94,2,27450.554172040072,34952.42022918027,55306.859090559214,85282.11819900751,108364.6758273439,137301.81624042045,155025.2022306396,165316.78588043706,173107.68909036857,174646.4449188602,170915.3141463742,162435.37844159067,154253.3081285444,145979.58906457626,137300.8537156895,126720.94661705963,117164.53193547903,109213.6664813039,100627.81325061685,92940.42351893592,85718.08705599983,79672.8339873676,74584.95356428539,69142.43638304871,64813.74666114014,59990.61156179529,55569.489114037926,51636.95562516441,47814.15755833505,45117.5062181938,42385.59911193828,39990.517074380055,38156.60929891406,36505.42171895233,34514.05024223054,32810.97754641717,31466.078061449207,30309.382424317824,29261.303270227792,28445.267306593814,27766.452076776557,26957.459083058253,28663.94216139053,41852.402076615515,69986.35264817893,97453.24134192985,124532.0387007869,140951.8803804271,156536.53270779212,166543.93276594506,169367.05547886735,166008.7898437109,155316.0846527114,141078.7662969979,128556.20872027327,117719.54881282235,107900.33147183798,98408.70791472739,91388.61718813717,84413.76492533335,79221.2157239175,72856.2235099848,68403.5816893627,64320.36111082168,60143.90861585502,56956.13867695639,52150.68757698912,48625.09658129334,45057.15255771842,42314.57854769954,39728.536294040285,38060.69236540097,36145.980858109484,34791.50431024992,32126.40107883369,30994.35536749267,29776.718197706592,28771.768946484157,28014.50740263534,27437.28733715079,26940.220499228697,26632.40014380311,0.018291601128376023,0.21938636466620198,0.3214739500331141,0.2185535461137733,0.11196584469807003,0.102542106215056,0.0998448677110857,0.05609076054492079,0.03941156075405017,0.03117128903886246,0.02955581031150567,0.04583745337643608,0.09338429997191455,0.13553122418392638,0.16633859966624587,0.17442592518943112,0.19059110131802393,0.1950467119605408,0.19207825097749565,0.17317593108933416,0.17653760964226106,0.16474652378849552,0.159585429499971,0.14961661079708266,0.13795893062116615,0.1503321307745411,0.14281498693035344,0.14603237652484213,0.12996889486766494,0.1356448142027804,0.1136318463420507,0.10636137476424401,0.09672203186893391,0.1363059817803165,0.11355922176814759,0.10190039508599291,0.09364419407011426,0.08191737904577989,0.06647945588291604,0.0558661651417518,0.04258166469601221
20240726165533s1c3r94,3,28505.526587020384,36363.83226251122,61414.05119722521,86944.0131745378,116645.97914188854,140068.14125790924,160078.1849990447,174302.4085778086,180405.17658548025,182650.4161038465,178258.51811790152,170972.5614126342,162901.53147890005,153439.68762221735,142872.51210328133,131266.22034508298,123334.81188403445,112551.00416505725,103407.66607677471,96875.27337263746,90140.9536466353,83458.73876202617,77595.72824291798,72822.88781163435,67752.35428193538,63048.05169868906,57951.67816218114,53986.00181189203,50184.41607012556,46686.27285919127,44427.21267808693,41790.33602450517,39793.796054711354,37748.1524794827,36031.44287306204,34198.41409930172,32928.84716616929,31487.270197235885,30547.290223552205,29580.81484973857,28903.775764549984,27552.348527553866,29246.889739904247,45337.4001750062,70684.92308965405,100627.81325061685,126504.97851864985,145713.32062183184,161560.385509172,171361.66201370256,175568.6621728511,171417.3510315301,155997.8483055406,142014.35709952388,134334.25519321358,123440.71681369218,112798.91780834564,107362.60632494203,98256.21925690783,91824.60749358854,84516.25928530154,79146.30243209041,73257.91582351348,69312.95878904339,64715.83507419659,61234.05689407369,55638.28411914829,51875.666451268284,48094.89949940341,45910.29108226635,43594.841076673576,41297.7223133938,39275.685904892845,37492.28856878729,33103.87950066979,31780.825378286558,30430.519222252784,29512.65361945288,28729.5115584557,28105.420671135194,27632.410886769983,27274.651193595968,0.03459516558137632,0.24334014953038463,0.35460019675062493,0.2300220382819309,0.1591822913947054,0.10721445826149734,0.098583055522383,0.07886848640821809,0.05277443312293828,0.04033609326032961,0.03990942016781651,0.095993074710645,0.14707790681148114,0.14222308674376705,0.15741803669948995,0.16371879177169735,0.1487687948888945,0.1454847847419536,0.12614329534700097,0.14623238406252215,0.13891553839774873,0.13924533374779058,0.1194981371244519,0.1252715464173959,0.10644889002107805,0.13317749993283212,0.11712643184296478,0.12248912824033864,0.09309731842476099,0.07091278936148782,0.07577876428497765,0.06402561945580332,0.06138615629455302,0.1402939186846346,0.13374786350513124,0.12381960523018631,0.11575352019395058,0.09599044638016196,0.08688251213136455,0.07051154424970774,0.05973035399758042
20240726165608s1c4r94,4,22294.651198823718,30063.855228570592,55890.24642916164,73157.20395244476,102679.0824089257,120142.96677048576,138125.1252471711,154831.71257795207,164102.5056817858,155663.2321697925,140545.40929864356,133040.11382092978,123931.16776670075,113913.82229664634,109184.09943358277,104009.54409741632,92706.39611141279,83137.07767722977,75069.48931931307,71409.32200971906,68144.63379129076,63707.45211591181,58489.19051027064,53974.95558952981,51730.03728238442,48881.71878312833,44142.35739337232,40633.23834461788,37398.666772992336,35968.02840908406,34019.94527495456,31696.39048396435,30123.83049928837,33235.08425486287,31720.916800587947,30275.590175919715,28946.971216188456,27803.366012310777,26680.200958464706,25964.78383697388,25316.696313157,9069.963603962087,10784.814621192261,18109.96024393777,28385.50426208353,41039.25518898298,50434.96107594852,56521.87336786475,60761.29362364495,62263.82255648278,61113.99189191017,58268.64795976221,55525.79560954198,51595.6324638983,49163.158487820765,44817.372507281165,41620.0640357479,37707.46137670884,34478.18116815733,31408.31089855612,29179.752897027825,26948.83797032549,25090.284835323262,23289.354170807626,21647.30759232864,20179.12704040093,18837.03920514581,17378.82653061224,16037.382756813815,15124.91920213601,14208.790885370432,13599.678671920694,12753.263637450804,12142.194234360217,11550.59234869132,11006.201985713074,10543.615025125371,10106.780403564335,9784.393712239618,9558.806993679402,9326.939809498748,9159.121795359744,1.4580750455365235,1.787609827756783,2.086160636264823,1.5772733602681095,1.5019723661186224,1.3821366014254677,1.4437464120872807,1.5481964478402759,1.6355995977105295,1.5470964561619165,1.4120245487023846,1.3960055386953725,1.4019701251538286,1.3170566294040347,1.4362003688601868,1.4990241247125775,1.4585690133114007,1.411295342748876,1.3901154558032638,1.4472216149915593,1.528666871140333,1.539128293442947,1.5114131581881627,1.493379620505666,1.563541880618272,1.5949788738442003,1.5400079410204701,1.5336577021804887,1.472652334414502,1.5313926216000011,1.501525668043589,1.4853552302397168,1.480921480735613,1.8773489057146406,1.8820947354740736,1.87146202737611,1.8641139967758473,1.8416033563255572,1.7911643132983577,1.7838481181717079,1.7640964798593588
20240726165644s1c0r95,0,21960.740566067758,27982.76357368572,44554.3209381964,66884.96080775028,89852.1039970297,110250.5716651817,124816.29757910196,135009.4448564219,139150.90809791491,140951.8803804271,135886.0035877645,130014.08065527427,123056.33649005795,115714.40601719246,108103.18497682165,99612.52523681588,92566.37718320296,84721.77881625084,78513.71395320205,73291.91638379701,68129.46532298709,63212.21742440258,58934.105573337394,54663.31696666352,51194.02023291052,47637.789906226295,44351.72754665556,40843.082246077225,37924.307704786355,35665.72079651787,33624.91940346452,31942.074747115465,30073.857277996605,28729.5115584557,27187.252892065866,26030.545527656403,24957.28698257538,24070.968929403614,23182.944267892464,22656.879042845365,22036.68353033015,21339.68166623046,23436.00550435946,34712.796944075235,55023.48275446154,82182.45987386903,100261.6779192991,114621.93166381054,124496.24899249796,132768.0365228717,134848.42012331437,131687.25074601246,121809.86551698975,113602.02666096612,103463.80323457374,93884.88718835528,86307.38812851724,78587.59619737435,74122.43932060289,69251.25146469516,66296.55625790198,60762.58549099155,55482.67334805691,52047.32341449114,48634.61624063886,44613.228749301066,40730.49205133034,38026.77340166681,36856.61285721332,35108.04188015148,33493.845871972124,31472.52402726849,29791.7858313881,28383.657222064125,25752.64642647497,24879.771623705477,23816.437990954313,23145.570940132016,22561.144203981905,22132.95226101434,21682.926102817106,21425.694045310636,0.029103475372836085,0.19400738186720834,0.28351285002981896,0.21557119723263907,0.09332458696091339,0.09962823237331708,0.08893905177930339,0.0844458845065883,0.0480753631838462,0.04526163711470477,0.03188427746775768,0.06735263275650039,0.08322307362796688,0.11840472126125201,0.15144394603085698,0.15415988592409313,0.1778751566687522,0.14299771557439533,0.13375155383623594,0.10551619149993563,0.12124039443791812,0.13931455731875575,0.1323177006433498,0.1239590479381043,0.14750762650669058,0.1695854262254206,0.16632897243686484,0.1081615775249869,0.08021711476387017,0.064843999487177,0.06838966504024735,0.07217724133414838,0.05954835357223098,0.11559453279801057,0.09274527528869347,0.09296551976173029,0.07827484779396987,0.06692146071010141,0.04744021468512427,0.04491796611813026,0.02851667179263373
20240726165719s1c1r95,1,25850.287605390018,33921.74095491448,51928.0159490911,78090.14107021772,106952.37126727983,127817.53645758629,144568.13607288434,156291.51677057624,162279.61743048258,163526.38111077205,159169.5501730104,151970.27412120433,143564.99296672014,135086.99291840458,125853.17466052718,117457.77432883056,108539.53310317306,100366.09612109048,93175.3492658214,86773.46386191827,79446.6633901447,74464.55675855912,68602.52965515715,64055.151668175684,60169.200393367944,56262.7521298758,52011.43406125778,48114.30364953134,45091.56739576047,42353.97618374337,39735.77306526768,37559.349439249774,35200.22868135479,33515.22098231663,32044.88918001749,30679.976709739993,29507.985019647305,28219.628983423223,27402.011793270893,26649.37909456606,26113.063531857806,24484.164348060833,26751.55524471864,40835.83379584788,63749.33366422216,90456.13710336742,115938.29639272181,133235.00064470503,146469.503998744,153773.65800942865,156291.3413892671,152536.5297138873,140151.9655470768,130808.83888407527,119071.79171878191,112122.30599290866,102433.27402058378,94170.8580236707,86668.7205682398,79937.91247270977,74088.13976110857,69657.14677229678,65212.1912839232,60195.52890734419,57277.93764155128,53583.16541035527,49087.86615386637,45074.50756996097,42338.50291514135,40502.898592890204,37802.13823488605,35955.375551622696,34382.61900866122,33149.26314807423,29801.353830740027,28809.718448454205,27543.747225794632,26615.499635273904,25760.744537384053,25342.953601335554,24898.958574493383,24548.863575674142,0.05579619699936322,0.2680287424265324,0.27162864382044427,0.22495619297812386,0.18236721898771302,0.10246174417317233,0.08506124797042736,0.06705841491698128,0.05531480184032822,0.04629200605224182,0.04348479981526143,0.08432495775564264,0.09751752397977898,0.13450037971584905,0.12246330956203266,0.146675974695758,0.15258090858522988,0.15804289555729456,0.16559647836226388,0.17121936306826613,0.14053858177466005,0.14188091662727031,0.1396615479656873,0.1183215441351364,0.1229123910947576,0.14616414479129491,0.15389910761709102,0.13641957879253264,0.11329235591241726,0.12041218199283277,0.10514137192691253,0.09239349770848793,0.0618706221046037,0.12462075289162722,0.1122944237498047,0.1138635733996387,0.10867672687008101,0.0954508299428547,0.08124775921251848,0.07030095314371154,0.06371781534252574
20240726165754s1c2r95,2,28100.88226505697,35157.78015295465,54820.41587901699,82162.80484537892,109715.50360726146,136127.05830528276,157622.1457880005,170415.71469392133,176906.2807397439,178613.96933181316,173845.27286079517,167513.427202787,158318.2474971853,150614.25742153678,140825.17495113768,131113.42351716958,120751.51421627251,112920.52916170016,103516.73590975867,95693.23575717486,89116.1431701972,82638.11210845165,77595.7401758306,71263.60801152844,66899.75045594192,62237.021625616784,57649.308632899694,53158.440300717884,49445.270871688794,46470.46809857442,43809.21726378089,41290.112792062224,39119.196214331896,37245.727860575586,35410.21906163776,33904.265377177275,32257.398586885844,30984.10507035406,29909.929956085096,29208.51089286755,28431.37978273113,27209.064477566353,29319.05395880648,44027.896298539665,69610.09453523162,99277.29794086241,125709.2501631177,144742.8278074168,161096.49754736197,170083.28558984556,172823.027511415,169037.70221715473,155219.0373174689,142358.5161656331,130810.37724720154,119539.42142188436,109804.43194871307,99457.7223179746,91917.01742834548,85024.24488850875,79890.47389398076,73971.499111008,69437.55652119007,65600.90953818409,61217.25800547223,58078.0013070615,54954.173951449324,50629.0517157394,46392.88518432435,43333.03567476681,40963.6682523372,40027.03874638593,39119.196214331896,37066.92813363772,32488.36815284964,31218.547503707447,29999.178201553208,29089.057053991713,28325.24556084248,27761.99263952999,27261.574714347338,26871.41883777708,0.03277649579705,0.19914442677282929,0.24512912239314266,0.1803288789357127,0.10514191948109719,0.08287224789462289,0.08898069891048332,0.05784866392777732,0.04011561233801619,0.033507929491720434,0.028440818708387328,0.07920671393015022,0.11210942458112716,0.15139380063792984,0.17806471937094792,0.1940631283299148,0.2140989296961766,0.22850514867639293,0.2174966804527214,0.19780533388956067,0.20473620571704032,0.19010685641326108,0.18284549287635588,0.1641097679539676,0.15189484745246928,0.13252583289854702,0.13866064402264633,0.14583173884342826,0.14105255036358288,0.13443131636344674,0.09449059025722839,0.055494917785017694,0.05536655406930735,0.1464327074029621,0.13426862852708066,0.1301731383902336,0.10891867436656422,0.0938688952863751,0.07736970989239,0.0714168641731312,0.058052794099617167
20240726165830s1c3r95,3,28510.254012338133,36248.181357942754,57110.49907679322,83479.31319524167,109953.67480173212,140235.8612886823,159572.4756208718,171921.47531231405,178613.74373343412,181978.71361318813,178673.17357753695,169586.82803931242,160078.1849990447,153296.13418423603,142528.35121144177,133196.01679902,122916.37061281127,113758.79535996594,106156.4734840878,97499.29588490694,90727.52786047857,84066.56870575693,77686.85766089342,72656.52770485677,67871.94788528522,63143.625638680445,58884.700274987496,54096.47135784528,50605.09749888385,47424.86995476903,44937.044555723616,41945.83038941553,39968.554869444415,38047.027436839446,35892.1291959556,34478.111453022175,32945.7356150697,31705.537698642933,30674.856790847116,29776.718197706592,29041.320245822426,27601.22090949789,29425.32417825104,41744.1494461095,71474.21809487291,98688.65674791622,121987.19073696501,142658.02090110563,161199.25583930037,171193.96906420882,174073.62583141564,171138.3837747432,158168.57440166493,144611.20309542032,133743.58080567053,120853.4244234104,110489.93106956824,101259.87300573105,93175.29914235398,85801.85282872774,79636.0295954766,73917.2801124036,69406.37790525852,64715.020968006575,61545.77354135613,57820.044774775386,53647.35403099261,49975.98333385556,47628.23987111048,45963.237506865466,43743.09109155125,41466.143758912716,39663.405284027634,37586.22040752934,33120.87918437694,31936.635216341805,30633.956574492724,29673.65508820353,28814.109876025366,28251.71559115946,27829.321239775978,27454.947633878153,0.032934525100208,0.23187024681055668,0.3681078626484231,0.16796399345612345,0.11414704004524578,0.14959497338590233,0.11856644731873667,0.06651531619787798,0.04334133211458169,0.04541232334316003,0.04402746851174677,0.07219040622223183,0.10695562703685302,0.14619433142720606,0.17934888391820158,0.20550366453894542,0.21387047963070738,0.22091151203243609,0.23722821808977312,0.22431136233397786,0.22741972814086453,0.21122253088195952,0.20044553024713974,0.18052830477522042,0.1738480686008581,0.177012860731244,0.1782599630230155,0.13580664547417354,0.10099071005007065,0.08416823711685284,0.08370445096102919,0.05754486003013537,0.06338318767049644,0.14873241211501886,0.12385443716343003,0.1254867248108027,0.11026887375822314,0.10034763645513012,0.08576970102466652,0.06997644466970443,0.057780937450660375
20240726165905s1c4r95,4,27931.738958579233,35668.56424197981,53976.536064188665,80204.1751966753,109538.1663533758,132271.8504546872,154305.2533799527,166008.83896557713,180133.82840005663,182230.9081966335,171026.69295114282,157473.23394389922,145315.1282996729,139860.8943543307,130127.2211320908,120044.37848045348,108715.58984523077,100946.94327369623,93010.83117907812,87354.52053632919,79299.40688749752,74930.77947464798,68987.36774536516,65155.30096668897,61395.239214306945,58079.57926252345,53168.88163742521,49788.21585824384,46389.82416760193,42831.66416934172,40948.55541480132,38738.67459905609,36948.40523854658,35553.2369010029,34240.33799626582,32867.032623865605,31791.265472236784,30895.971173991755,30334.592098425914,29717.766500760263,29246.90231470792,9273.956632443475,11418.3186705755,19118.068430655116,30834.05151776309,43828.19967750395,52023.33827169727,59183.301902272244,62425.35749433582,63918.34152081192,62424.964152378154,58760.52958880017,54395.425683938025,49670.38326129159,45550.80622644744,43474.33877586432,40603.38004054884,36935.273185892525,34658.25330502548,31845.002617667087,29108.0383932381,27156.75437481657,25168.79059194593,23154.710770188853,21875.25812210734,20454.037416211602,18929.540225331715,17281.66030922465,16492.497141945314,15349.84940388331,14480.276492640854,13733.08278831619,12977.217321055337,12265.882379763574,11413.992778118623,11069.913078431684,10630.529793373884,10159.236762172823,9801.18339779006,9526.312503473266,9308.863694495094,9184.584235217337,2.011847053593549,2.123801784749283,1.8233258113899877,1.601155905524473,1.4992622822606907,1.5425483032996414,1.6072430638417692,1.6593173932666705,1.8181868320442067,1.9191992445812436,1.910570992943207,1.8949719937645084,1.9255890282795103,2.0704372971806038,1.9931960967358888,1.9565119544375458,1.943408305065815,1.9126379331718613,1.9207355482356667,2.0010445690707193,1.9200620145180052,1.977130712773541,1.9794096082679116,1.9784928983691583,2.0016195807701944,2.0681980952078662,2.0766072637734108,2.0188403508415735,2.0221680322066167,1.9579313759036001,1.9817453259394506,1.985129526666952,2.0122908482723245,2.1148816713079404,2.093099083404617,2.0917586670376447,2.1292966407288825,2.152269467884672,2.1842952965658022,2.1924161182351627,2.1843468975507574
20240726165941s1c0r96,0,22619.21601153652,27561.273116315177,44477.8362133734,66296.41299709049,88371.71985365925,113105.66055537207,126685.10059694096,136131.9295018671,142572.86538106372,143912.12770980378,139984.38834105278,134452.34949534142,126394.48796426342,120345.33181098892,110759.35972195653,104230.15628775941,95619.27117723595,88282.23508778945,81887.30169845841,76140.49691954436,70796.89039981629,65283.68600791423,61086.69989190711,57170.1066170353,52697.42286769077,49985.77804042908,46461.44680727399,42671.61410018552,39497.643073778105,36968.12221209398,35046.8030302272,32957.05214796579,31397.352166650748,29984.27836184458,28422.12942108948,27139.347214829868,26038.78288034934,25323.011985987814,24205.19951017537,23598.048336493623,22951.09022911012,21589.19116196195,23133.554209409776,35980.70228052553,57339.01890532307,76800.42225866084,92710.63374646025,113074.79347381322,127084.90778256045,132655.47010623495,134138.7893354705,131495.60546657385,124284.94299336808,112988.16337148803,105901.53095539368,96166.76169461865,87308.44334426257,80712.11313128416,75441.52287901672,68710.16883306604,65312.32217964575,60502.8764367141,56873.257143628194,52729.81262518736,50710.60662245666,48816.27902352387,44842.98989290517,42070.842575767645,39105.01173108808,36370.06580992753,33898.358032468794,32345.127261090507,30803.153723416115,29294.998531489102,26421.50527425787,25555.241610689678,24617.591127209635,23632.096877482116,23229.630745488706,22732.796226238235,22063.258242965247,21786.966738178213,0.04771021025509148,0.19139812528696454,0.23615809015064504,0.15621812620403697,0.15066710904305625,0.2199858418041556,0.12036552714358684,0.07118879713699688,0.07476054524465958,0.0728598969973624,0.06455563928816455,0.08180722666072171,0.11865246936263074,0.13638897120079463,0.15174263716685443,0.19381530921097156,0.18469542510557502,0.17020748944006603,0.19177849638831068,0.16579068663513463,0.17014090187711495,0.14788020392512902,0.15848505524041867,0.12737966324619188,0.0795051143143588,0.11468432769103964,0.10436216540229903,0.09120576138996594,0.08599317032296572,0.09055790185131918,0.08352651536439204,0.06992460719735694,0.07176493396652095,0.13484368322715778,0.11218394465112747,0.10243715863949654,0.10183971466198738,0.09011685391967106,0.06477000318322856,0.06956316590355538,0.053432104841467654
20240726170016s1c1r96,1,26274.968821333663,31834.284317084028,52595.47931062611,76176.73107049431,103028.16199884219,130885.3935536825,150846.80990991255,160689.21960755112,170470.83558614654,168764.0296965991,162537.75683535112,157177.2761732228,150847.8353213844,140994.1515993195,130808.87027905646,122257.59781000752,111634.86764640002,103189.99218955146,95546.09634057013,88064.13072802249,82598.20243951865,75646.28987175641,70893.09429813892,66004.85066139347,62263.950394197454,58390.95062422124,53919.965295097914,49513.42177213318,46211.42574676929,43057.10599993181,40313.83682123845,38682.69194292235,36427.99212075682,34682.37891709032,32956.987707345004,31684.154009632253,30223.854247581377,29103.26658464632,28082.652338357308,27244.01374946525,26657.873927917102,24709.62535089801,27226.547451395505,37127.316437993635,55017.436909703225,82159.18633983594,104383.12643662444,122701.91479694864,132464.8298242775,145081.99659884142,150236.02486780417,148918.0815727578,141336.6741135312,128186.10169325993,118774.07087235234,107151.74781746369,97599.6826026582,91963.05129796338,84804.18275225729,79374.13859874546,73781.3539595241,68571.87106880147,64573.61866863977,60502.8764367141,57373.044372542114,53755.50501850063,49447.96147354349,46194.427068750294,42979.83296421733,40454.90300088605,38136.78585942346,36576.93469940775,34574.075052156746,33058.5816317642,29816.125266512936,28781.174640224104,27614.570940282392,26709.26952198772,26043.16861051086,25494.52031244953,25058.83008584354,24675.060858303314,0.06334954286867656,0.1692369138582186,0.41662485621512313,0.3845925101076326,0.2540066009500834,0.2538941687395111,0.2293761687381901,0.2130708190295867,0.17499648186884587,0.12332597887289753,0.09145749877216258,0.11207708232165836,0.17678775880362085,0.18707854806835167,0.22078148927531638,0.25264339544765835,0.21391000049247277,0.21680309674117804,0.20374341098147397,0.19358247039399434,0.2045493458482981,0.17147360534239486,0.17173097335782006,0.1504505536223979,0.15828044723546975,0.1808565790009884,0.1672396156109881,0.15201522103064868,0.14229481024233714,0.12901769327507595,0.10216553553601115,0.11883519326453551,0.10192241538140068,0.16320878742895428,0.14508834748130295,0.1473708600488668,0.1315867033615563,0.11750098537934517,0.10151718856400427,0.08720214216449729,0.08035696774974954
